Date,Open,High,Low,Close,Adj Close,Volume
31/05/2017,255.549133,255.549133,253.068085,253.068085,203.641571,4494450
01/06/2017,253.068085,253.068085,253.068085,253.068085,203.641571,0
02/06/2017,253.068085,255.549133,253.068085,255.549133,205.638046,5300759
05/06/2017,255.549133,255.549133,253.068085,253.068085,203.641571,2927579
06/06/2017,253.068085,255.549133,253.068085,253.068085,203.641571,1819383
07/06/2017,255.549133,255.549133,253.068085,253.068085,203.641571,2258309
08/06/2017,255.549133,255.549133,250.587021,253.068085,203.641571,3733283
09/06/2017,250.587021,255.549133,250.587021,253.068085,203.641571,1775652
12/06/2017,255.549133,255.549133,248.105957,250.587021,201.645065,20279641
13/06/2017,250.587021,253.068085,248.105957,250.587021,201.645065,32817027
14/06/2017,253.068085,253.068085,248.105957,248.105957,199.64859,6888589
15/06/2017,253.068085,253.068085,247.113541,247.113541,198.850021,15785997
16/06/2017,247.113541,248.105957,246.121109,247.113541,198.850021,30485563
19/06/2017,247.113541,248.105957,247.113541,248.105957,199.64859,4801577
20/06/2017,248.105957,250.587021,246.121109,246.121109,198.051392,6332375
21/06/2017,247.113541,248.105957,245.128693,247.113541,198.850021,6434952
22/06/2017,247.113541,248.105957,246.121109,247.113541,198.850021,2520495
23/06/2017,247.113541,247.113541,247.113541,247.113541,198.850021,0
26/06/2017,247.113541,247.113541,247.113541,247.113541,198.850021,0
27/06/2017,247.113541,247.113541,247.113541,247.113541,198.850021,0
28/06/2017,247.113541,247.113541,247.113541,247.113541,198.850021,0
29/06/2017,247.113541,247.113541,247.113541,247.113541,198.850021,0
30/06/2017,247.113541,247.113541,247.113541,247.113541,198.850021,0
03/07/2017,247.113541,250.587021,245.128693,246.121109,198.051392,6515764
04/07/2017,247.113541,248.105957,244.136261,245.128693,197.252823,5553070
05/07/2017,245.128693,248.105957,243.143845,244.136261,196.454224,8851863
06/07/2017,243.143845,245.128693,243.143845,244.136261,196.454224,5271336
07/07/2017,244.136261,244.136261,240.166565,242.151413,194.85704,7884937
10/07/2017,243.143845,248.105957,243.143845,247.113541,198.850021,9255722
11/07/2017,247.113541,250.587021,246.121109,248.105957,199.64859,18195451
12/07/2017,248.105957,253.068085,248.105957,250.587021,201.645065,16161038
13/07/2017,253.068085,253.068085,248.105957,250.587021,201.645065,6201181
14/07/2017,250.587021,255.549133,248.105957,253.068085,203.641571,13957544
17/07/2017,253.068085,255.549133,250.587021,250.587021,201.645065,4344917
18/07/2017,250.587021,255.549133,250.587021,253.068085,203.641571,16779524
19/07/2017,253.068085,255.549133,250.587021,253.068085,203.641571,2942291
20/07/2017,253.068085,253.068085,250.587021,253.068085,203.641571,4759659
21/07/2017,253.068085,253.068085,248.105957,250.587021,201.645065,3080941
24/07/2017,250.587021,250.587021,248.105957,250.587021,201.645065,8938519
25/07/2017,250.587021,253.068085,248.105957,248.105957,199.64859,13026893
26/07/2017,248.105957,248.105957,247.113541,248.105957,199.64859,1880043
27/07/2017,248.105957,250.587021,246.121109,248.105957,199.64859,3035799
28/07/2017,250.587021,250.587021,246.121109,246.121109,198.051392,3066834
31/07/2017,248.105957,248.105957,245.128693,248.105957,199.64859,1406455
01/08/2017,248.105957,248.105957,246.121109,247.113541,198.850021,1684965
02/08/2017,248.105957,248.105957,246.121109,248.105957,199.64859,1796208
03/08/2017,248.105957,248.105957,247.113541,247.113541,198.850021,660403
04/08/2017,247.113541,248.105957,246.121109,246.121109,198.051392,1580977
07/08/2017,246.121109,250.587021,246.121109,248.105957,199.64859,7241865
08/08/2017,248.105957,250.587021,248.105957,248.105957,199.64859,5628240
09/08/2017,248.105957,253.068085,248.105957,248.105957,199.64859,5943226
10/08/2017,248.105957,250.587021,248.105957,248.105957,199.64859,1399402
11/08/2017,248.105957,250.587021,246.121109,247.113541,198.850021,11359461
14/08/2017,247.113541,250.587021,247.113541,248.105957,199.64859,640049
15/08/2017,250.587021,250.587021,247.113541,248.105957,199.64859,1916318
16/08/2017,248.105957,253.068085,248.105957,250.587021,201.645065,4420490
17/08/2017,250.587021,250.587021,250.587021,250.587021,201.645065,0
18/08/2017,250.587021,253.068085,248.105957,248.105957,199.64859,756128
21/08/2017,250.587021,253.068085,248.105957,248.105957,199.64859,5277382
22/08/2017,248.105957,250.587021,248.105957,248.105957,199.64859,1139432
23/08/2017,248.105957,250.587021,248.105957,248.105957,199.64859,1375017
24/08/2017,248.105957,250.587021,248.105957,250.587021,201.645065,2121069
25/08/2017,248.105957,250.587021,248.105957,248.105957,199.64859,1699273
28/08/2017,250.587021,250.587021,248.105957,248.105957,199.64859,98748
29/08/2017,248.105957,248.105957,246.121109,247.113541,198.850021,1203719
30/08/2017,247.113541,247.113541,246.121109,246.121109,198.051392,2606547
31/08/2017,247.113541,248.105957,246.121109,248.105957,199.64859,5062353
01/09/2017,248.105957,248.105957,248.105957,248.105957,199.64859,0
04/09/2017,248.105957,248.105957,245.128693,246.121109,198.051392,1347005
05/09/2017,246.121109,247.113541,244.136261,247.113541,198.850021,1786736
06/09/2017,247.113541,247.113541,245.128693,247.113541,198.850021,1153942
07/09/2017,246.121109,246.121109,245.128693,245.128693,197.252823,1292391
08/09/2017,245.128693,247.113541,244.136261,245.128693,197.252823,1210168
11/09/2017,246.121109,246.121109,244.136261,245.128693,197.252823,1117063
12/09/2017,246.121109,246.121109,245.128693,246.121109,198.051392,640049
13/09/2017,245.128693,245.128693,244.136261,244.136261,196.454224,1781496
14/09/2017,244.136261,245.128693,243.143845,244.136261,196.454224,3602694
15/09/2017,244.136261,245.128693,243.143845,244.136261,196.454224,3336880
18/09/2017,244.136261,244.136261,240.166565,242.151413,194.85704,3494877
19/09/2017,242.151413,245.128693,242.151413,243.143845,195.65564,1806687
20/09/2017,243.143845,244.136261,241.158997,242.151413,194.85704,2947732
21/09/2017,242.151413,242.151413,242.151413,242.151413,194.85704,0
22/09/2017,242.151413,242.151413,239.174149,240.166565,193.259827,5921663
25/09/2017,240.166565,240.166565,237.189301,237.189301,190.864059,5247354
26/09/2017,238.181717,241.158997,236.196869,236.196869,190.06546,4748979
27/09/2017,236.196869,236.196869,230.242325,232.227173,186.871094,5913400
28/09/2017,233.219604,238.181717,231.234756,233.219604,187.669693,6517779
29/09/2017,233.219604,238.181717,233.219604,234.212021,188.468262,2478779
02/10/2017,234.212021,234.212021,231.234756,231.234756,186.072495,2846566
03/10/2017,233.219604,233.219604,227.26506,231.234756,186.072495,3655897
04/10/2017,231.234756,231.234756,228.257477,228.257477,183.676712,8316003
05/10/2017,229.249908,230.242325,225.280212,226.272629,182.079514,5791074
06/10/2017,226.272629,227.26506,225.280212,225.280212,181.28093,9608596
09/10/2017,225.280212,226.272629,221.310516,221.310516,178.086563,7092937
10/10/2017,222.302933,224.287781,217.34082,219.325668,176.489334,25428248
11/10/2017,219.325668,224.287781,217.34082,217.34082,174.892166,21642769
12/10/2017,217.34082,220.318085,216.348389,216.348389,174.093567,26755101
13/10/2017,217.34082,233.219604,217.34082,229.249908,184.475327,33486499
16/10/2017,229.249908,233.219604,225.280212,226.272629,182.079514,3693180
17/10/2017,226.272629,246.121109,223.295364,238.181717,191.662643,32672330
18/10/2017,239.174149,246.121109,236.196869,246.121109,198.051392,22304784
19/10/2017,246.121109,250.587021,244.136261,244.136261,196.454224,26604358
20/10/2017,245.128693,248.105957,242.151413,246.121109,198.051392,9149921
23/10/2017,245.128693,247.113541,242.151413,242.151413,194.85704,4103085
24/10/2017,243.143845,247.113541,241.158997,242.151413,194.85704,6175385
25/10/2017,243.143845,255.549133,243.143845,253.068085,203.641571,21862030
26/10/2017,253.068085,258.030182,250.587021,253.068085,203.641571,15379316
27/10/2017,253.068085,253.068085,248.105957,248.105957,199.64859,3997888
30/10/2017,248.105957,253.068085,246.121109,246.121109,198.051392,12946081
31/10/2017,248.105957,248.105957,244.136261,244.136261,196.454224,10573909
01/11/2017,244.136261,248.105957,244.136261,248.105957,199.64859,5777571
02/11/2017,248.105957,250.587021,247.113541,247.113541,198.850021,1349221
03/11/2017,248.105957,250.587021,247.113541,248.105957,199.64859,9155362
06/11/2017,248.105957,255.549133,248.105957,250.587021,201.645065,9475588
07/11/2017,253.068085,255.549133,250.587021,253.068085,203.641571,7297486
08/11/2017,253.068085,262.99231,253.068085,262.99231,211.627487,20068844
09/11/2017,260.511261,272.916565,260.511261,265.473389,213.624008,38191142
10/11/2017,265.473389,265.473389,260.511261,265.473389,213.624008,7569548
13/11/2017,265.473389,265.473389,260.511261,262.99231,211.627487,5282823
14/11/2017,262.99231,265.473389,262.99231,262.99231,211.627487,6946830
15/11/2017,262.99231,267.954437,262.99231,265.473389,213.624008,13780201
16/11/2017,262.99231,265.473389,258.030182,260.511261,209.631042,2944105
17/11/2017,260.511261,262.99231,253.068085,253.068085,203.641571,3959195
20/11/2017,258.030182,260.511261,255.549133,258.030182,207.634506,5015397
21/11/2017,258.030182,258.030182,253.068085,255.549133,205.638046,4270554
22/11/2017,255.549133,258.030182,250.587021,253.068085,203.641571,8038299
23/11/2017,253.068085,255.549133,250.587021,253.068085,203.641571,5526670
24/11/2017,255.549133,255.549133,250.587021,250.587021,201.645065,4878157
27/11/2017,250.587021,253.068085,248.105957,250.587021,201.645065,2532184
28/11/2017,250.587021,253.068085,246.121109,250.587021,201.645065,7731978
29/11/2017,250.587021,253.068085,247.113541,247.113541,198.850021,6811202
30/11/2017,247.113541,248.105957,245.128693,248.105957,199.64859,14655431
01/12/2017,248.105957,248.105957,248.105957,248.105957,199.64859,0
04/12/2017,245.128693,253.068085,245.128693,248.105957,199.64859,5476087
05/12/2017,250.587021,250.587021,245.128693,247.113541,198.850021,7117725
06/12/2017,247.113541,253.068085,246.121109,250.587021,201.645065,11691375
07/12/2017,250.587021,255.549133,248.105957,255.549133,205.638046,8089688
08/12/2017,255.549133,275.397614,255.549133,272.916565,219.61348,67457468
11/12/2017,275.397614,277.878662,272.916565,275.397614,221.609955,26561836
12/12/2017,275.397614,277.878662,265.473389,275.397614,221.609955,12710496
13/12/2017,275.397614,275.397614,267.954437,270.435486,217.616959,13084732
14/12/2017,270.435486,275.397614,265.473389,272.916565,219.61348,19662566
15/12/2017,275.397614,277.878662,270.435486,270.435486,217.616959,4836441
18/12/2017,270.435486,275.397614,255.549133,262.99231,211.627487,18485650
19/12/2017,262.99231,272.916565,262.99231,272.916565,219.61348,10149292
20/12/2017,270.435486,275.397614,262.99231,272.916565,219.61348,6853523
21/12/2017,272.916565,272.916565,267.954437,270.435486,217.616959,2788929
22/12/2017,270.435486,272.916565,270.435486,272.916565,219.61348,1083609
25/12/2017,272.916565,272.916565,272.916565,272.916565,219.61348,0
26/12/2017,272.916565,272.916565,272.916565,272.916565,219.61348,0
27/12/2017,262.99231,277.878662,262.99231,270.435486,217.616959,3961009
28/12/2017,270.435486,272.916565,265.473389,267.954437,215.620483,10584993
29/12/2017,270.435486,272.916565,267.954437,270.435486,217.616959,9517103
01/01/2018,270.435486,270.435486,270.435486,270.435486,217.616959,0
02/01/2018,272.916565,280.359741,265.473389,267.954437,215.620483,9840956
03/01/2018,267.954437,275.397614,265.473389,272.916565,219.61348,17716624
04/01/2018,275.397614,275.397614,270.435486,272.916565,219.61348,2728068
05/01/2018,272.916565,290.283966,270.435486,282.84079,227.599426,35399190
08/01/2018,285.321838,287.802917,280.359741,282.84079,227.599426,7067141
09/01/2018,282.84079,285.321838,277.878662,280.359741,225.602951,2797595
10/01/2018,282.84079,282.84079,280.359741,282.84079,227.599426,2979573
11/01/2018,280.359741,282.84079,277.878662,282.84079,227.599426,3586370
12/01/2018,282.84079,282.84079,277.878662,282.84079,227.599426,3082352
15/01/2018,282.84079,285.321838,280.359741,282.84079,227.599426,22690708
16/01/2018,282.84079,290.283966,282.84079,287.802917,231.592377,21146207
17/01/2018,292.765045,292.765045,285.321838,287.802917,231.592377,5854555
18/01/2018,290.283966,290.283966,285.321838,287.802917,231.592377,3544856
19/01/2018,287.802917,297.727142,287.802917,295.246094,237.581848,22618561
22/01/2018,295.246094,300.208221,292.765045,297.727142,239.578339,22752375
23/01/2018,297.727142,300.208221,292.765045,297.727142,239.578339,7909725
24/01/2018,297.727142,300.208221,292.765045,297.727142,239.578339,5109510
25/01/2018,295.246094,302.68927,292.765045,297.727142,239.578339,19717785
26/01/2018,297.727142,300.208221,292.765045,300.208221,241.574799,26512664
29/01/2018,300.208221,305.170319,300.208221,305.170319,245.567734,10457225
30/01/2018,305.170319,315.094574,305.170319,310.132446,249.560776,25560450
31/01/2018,310.132446,315.094574,307.651398,307.651398,247.564285,11759088
01/02/2018,312.613495,327.499878,310.132446,322.53775,259.543213,37084357
02/02/2018,322.53775,337.424103,322.53775,334.943054,269.525604,42627754
05/02/2018,337.424103,337.424103,312.613495,334.943054,269.525604,24528632
06/02/2018,332.461975,332.461975,315.094574,325.018799,261.539612,29395908
07/02/2018,327.499878,334.943054,325.018799,325.018799,261.539612,20968863
08/02/2018,325.018799,332.461975,325.018799,329.980927,265.532623,11059387
09/02/2018,329.980927,329.980927,322.53775,327.499878,263.536163,7055856
12/02/2018,327.499878,332.461975,325.018799,327.499878,263.536163,14909758
13/02/2018,327.499878,329.980927,325.018799,327.499878,263.536163,9771631
14/02/2018,327.499878,347.348328,325.018799,339.905151,273.518555,29239724
15/02/2018,339.905151,342.38623,337.424103,337.424103,271.522095,6503269
16/02/2018,337.424103,337.424103,337.424103,337.424103,271.522095,0
19/02/2018,337.424103,339.905151,332.461975,337.424103,271.522095,6003483
20/02/2018,342.38623,342.38623,337.424103,339.905151,273.518555,4844704
21/02/2018,339.905151,342.38623,337.424103,337.424103,271.522095,3633326
22/02/2018,337.424103,342.38623,337.424103,337.424103,271.522095,5797724
23/02/2018,339.905151,342.38623,337.424103,342.38623,275.515045,9327667
26/02/2018,342.38623,342.38623,337.424103,337.424103,271.522095,5491605
27/02/2018,339.905151,342.38623,337.424103,337.424103,271.522095,13491010
28/02/2018,337.424103,342.38623,337.424103,337.424103,271.522095,3100086
01/03/2018,337.424103,342.38623,337.424103,339.905151,273.518555,8424626
02/03/2018,339.905151,342.38623,339.905151,339.905151,273.518555,1984837
05/03/2018,339.905151,339.905151,337.424103,339.905151,273.518555,2968086
06/03/2018,339.905151,342.38623,287.802917,337.424103,271.522095,23752351
07/03/2018,334.943054,339.905151,334.943054,339.905151,273.518555,13558320
08/03/2018,339.905151,342.38623,337.424103,342.38623,275.515045,13927517
09/03/2018,342.38623,342.38623,339.905151,342.38623,275.515045,9960260
12/03/2018,342.38623,342.38623,339.905151,339.905151,273.518555,3760087
13/03/2018,339.905151,342.38623,339.905151,339.905151,273.518555,7070970
14/03/2018,339.905151,342.38623,339.905151,342.38623,275.515045,5173999
15/03/2018,339.905151,342.38623,332.461975,339.905151,273.518555,4564582
16/03/2018,339.905151,339.905151,332.461975,337.424103,271.522095,3047085
19/03/2018,339.905151,339.905151,334.943054,334.943054,269.525604,3429784
20/03/2018,334.943054,339.905151,325.018799,334.943054,269.525604,3803616
21/03/2018,334.943054,339.905151,332.461975,339.905151,273.518555,1864929
22/03/2018,339.905151,339.905151,334.943054,334.943054,269.525604,554400
23/03/2018,334.943054,339.905151,322.53775,339.905151,273.518555,8428858
26/03/2018,339.905151,339.905151,334.943054,334.943054,269.525604,2379225
27/03/2018,337.424103,339.905151,334.943054,337.424103,271.522095,1750864
28/03/2018,337.424103,342.38623,337.424103,342.38623,275.515045,6729584
29/03/2018,342.38623,342.38623,337.424103,337.424103,271.522095,1495328
30/03/2018,337.424103,337.424103,337.424103,337.424103,271.522095,0
02/04/2018,339.905151,339.905151,337.424103,337.424103,271.522095,5121602
03/04/2018,337.424103,339.905151,334.943054,337.424103,271.522095,3946700
04/04/2018,337.424103,339.905151,334.943054,337.424103,271.522095,700305
05/04/2018,337.424103,337.424103,334.943054,337.424103,271.522095,942137
06/04/2018,337.424103,342.38623,334.943054,339.905151,273.518555,8330916
09/04/2018,339.905151,347.348328,339.905151,347.348328,279.507996,20175049
10/04/2018,349.829407,357.272583,347.348328,352.310455,283.501007,7358348
11/04/2018,352.310455,367.196808,347.348328,367.196808,295.479889,10823198
12/04/2018,369.677887,372.158936,359.753632,367.196808,295.479889,11128914
13/04/2018,367.196808,372.158936,367.196808,369.677887,297.47641,3303024
16/04/2018,369.677887,369.677887,369.677887,369.677887,297.47641,0
17/04/2018,369.677887,369.677887,369.677887,369.677887,297.47641,0
18/04/2018,372.158936,377.121063,364.715759,374.639984,301.46936,9507631
19/04/2018,374.639984,374.639984,374.639984,374.639984,301.46936,0
20/04/2018,374.639984,374.639984,374.639984,374.639984,301.46936,0
23/04/2018,382.083191,382.083191,369.677887,369.677887,297.47641,6814830
24/04/2018,387.045288,387.045288,369.677887,377.121063,303.465851,8416363
25/04/2018,377.121063,377.121063,377.121063,377.121063,303.465851,0
26/04/2018,377.121063,377.121063,377.121063,377.121063,303.465851,0
27/04/2018,377.121063,377.121063,377.121063,377.121063,303.465851,0
30/04/2018,374.639984,409.374817,374.639984,404.41272,325.427185,38648608
01/05/2018,404.41272,404.41272,404.41272,404.41272,325.427185,0
02/05/2018,406.893768,421.780121,404.41272,416.818024,335.409637,20354408
03/05/2018,419.299072,421.780121,414.336945,419.299072,337.406097,17359317
04/05/2018,419.299072,421.780121,396.969543,406.893768,327.423737,11635351
07/05/2018,419.299072,419.299072,406.893768,409.374817,329.420197,10517482
08/05/2018,419.299072,419.299072,396.969543,404.41272,325.427185,3161552
09/05/2018,404.41272,406.893768,396.969543,404.41272,325.427185,4386432
10/05/2018,404.41272,404.41272,404.41272,404.41272,325.427185,0
11/05/2018,404.41272,416.818024,404.41272,416.818024,335.409637,8391575
14/05/2018,416.818024,416.818024,406.893768,414.336945,333.413147,3682499
15/05/2018,414.336945,416.818024,404.41272,404.41272,325.427185,1590852
16/05/2018,404.41272,406.893768,374.639984,396.969543,319.437775,16085667
17/05/2018,396.969543,404.41272,396.969543,399.450592,321.434235,1154547
18/05/2018,399.450592,406.893768,396.969543,399.450592,321.434235,8046360
21/05/2018,399.450592,401.931641,394.488464,399.450592,321.434235,8563075
22/05/2018,399.450592,401.931641,396.969543,399.450592,321.434235,8086464
23/05/2018,399.450592,419.299072,399.450592,416.818024,335.409637,13554692
24/05/2018,421.780121,441.628601,416.818024,434.185425,349.38504,23370659
25/05/2018,434.185425,436.666473,431.704376,436.666473,351.381531,16582632
28/05/2018,436.666473,436.666473,431.704376,436.666473,351.381531,6233626
29/05/2018,436.666473,436.666473,436.666473,436.666473,351.381531,0
30/05/2018,436.666473,436.666473,431.704376,436.666473,351.381531,5114347
31/05/2018,436.666473,436.666473,421.780121,434.185425,349.38504,24247906
01/06/2018,434.185425,434.185425,434.185425,434.185425,349.38504,0
04/06/2018,434.185425,439.147552,406.893768,411.855896,331.416748,13226606
05/06/2018,411.855896,419.299072,411.855896,414.336945,333.413147,6068576
06/06/2018,416.818024,419.299072,414.336945,416.818024,335.409637,2391317
07/06/2018,416.818024,426.742249,416.818024,424.2612,341.399109,9543301
08/06/2018,424.2612,424.2612,411.855896,419.299072,349.252075,5271336
11/06/2018,419.299072,419.299072,419.299072,419.299072,349.252075,0
12/06/2018,419.299072,419.299072,419.299072,419.299072,349.252075,0
13/06/2018,419.299072,419.299072,419.299072,419.299072,349.252075,0
14/06/2018,419.299072,419.299072,419.299072,419.299072,349.252075,0
15/06/2018,419.299072,419.299072,419.299072,419.299072,349.252075,0
18/06/2018,419.299072,419.299072,419.299072,419.299072,349.252075,0
19/06/2018,419.299072,419.299072,419.299072,419.299072,349.252075,0
20/06/2018,411.855896,473.882385,411.855896,456.514954,380.250793,44054363
21/06/2018,461.477081,483.80661,446.590729,451.552856,376.117645,39272333
22/06/2018,454.033905,466.439209,451.552856,456.514954,380.250793,8397017
25/06/2018,456.514954,461.477081,441.628601,446.590729,371.984528,12108939
26/06/2018,449.071777,449.071777,421.780121,441.628601,367.851318,11806649
27/06/2018,436.666473,441.628601,429.223297,431.704376,359.585022,11501940
28/06/2018,421.780121,431.704376,334.943054,399.450592,332.719452,30839646
29/06/2018,399.450592,409.374817,384.56424,387.045288,322.386566,11574490
02/07/2018,387.045288,406.893768,387.045288,396.969543,330.652893,12543431
03/07/2018,396.969543,404.41272,392.007416,396.969543,330.652893,17928025
04/07/2018,396.969543,401.931641,352.310455,396.969543,330.652893,27280884
05/07/2018,399.450592,401.931641,389.526367,396.969543,330.652893,2795378
06/07/2018,396.969543,396.969543,389.526367,396.969543,330.652893,1745423
09/07/2018,396.969543,399.450592,394.488464,396.969543,330.652893,488702
10/07/2018,396.969543,404.41272,394.488464,396.969543,330.652893,3896520
11/07/2018,401.931641,401.931641,389.526367,392.007416,326.519714,4303201
12/07/2018,394.488464,394.488464,384.56424,387.045288,322.386566,17354883
13/07/2018,387.045288,404.41272,387.045288,401.931641,334.786041,5996228
16/07/2018,411.855896,414.336945,387.045288,401.931641,334.786041,3125277
17/07/2018,401.931641,411.855896,401.931641,411.855896,343.052429,3388471
18/07/2018,387.045288,414.336945,387.045288,414.336945,345.118927,15666088
19/07/2018,414.336945,426.742249,414.336945,421.780121,351.318695,10146672
20/07/2018,421.780121,421.780121,406.893768,411.855896,343.052429,1440312
23/07/2018,411.855896,411.855896,401.931641,409.374817,340.985779,1160794
24/07/2018,406.893768,414.336945,399.450592,414.336945,345.118927,3142205
25/07/2018,414.336945,424.2612,411.855896,419.299072,349.252075,4041216
26/07/2018,419.299072,426.742249,414.336945,419.299072,349.252075,2132355
27/07/2018,419.299072,424.2612,414.336945,416.818024,347.185547,3930578
30/07/2018,419.299072,421.780121,406.893768,406.893768,338.91922,3761296
31/07/2018,406.893768,411.855896,404.41272,406.893768,338.91922,1440916
01/08/2018,406.893768,406.893768,396.969543,401.931641,334.786041,22534122
02/08/2018,401.931641,404.41272,367.196808,399.450592,332.719452,9689005
03/08/2018,399.450592,401.931641,396.969543,399.450592,332.719452,845606
06/08/2018,399.450592,416.818024,399.450592,416.818024,347.185547,7314415
07/08/2018,419.299072,431.704376,419.299072,429.223297,357.518433,10268798
08/08/2018,431.704376,434.185425,426.742249,434.185425,361.651581,17692642
09/08/2018,434.185425,434.185425,421.780121,424.2612,353.385284,1447567
10/08/2018,424.2612,424.2612,416.818024,419.299072,349.252075,5455532
13/08/2018,416.818024,416.818024,404.41272,409.374817,340.985779,2589014
14/08/2018,406.893768,406.893768,396.969543,404.41272,336.8526,1030608
15/08/2018,404.41272,409.374817,396.969543,401.931641,334.786041,1386705
16/08/2018,396.969543,404.41272,392.007416,401.931641,334.786041,2441295
17/08/2018,401.931641,401.931641,401.931641,401.931641,334.786041,0
20/08/2018,401.931641,406.893768,399.450592,401.931641,334.786041,645288
21/08/2018,401.931641,409.374817,401.931641,404.41272,336.8526,2240574
22/08/2018,404.41272,404.41272,404.41272,404.41272,336.8526,0
23/08/2018,401.931641,404.41272,394.488464,401.931641,334.786041,7026030
24/08/2018,399.450592,401.931641,394.488464,396.969543,330.652893,1997936
27/08/2018,396.969543,401.931641,394.488464,396.969543,330.652893,3636551
28/08/2018,399.450592,401.931641,396.969543,399.450592,332.719452,4817095
29/08/2018,399.450592,401.931641,396.969543,399.450592,332.719452,1351438
30/08/2018,399.450592,401.931641,396.969543,396.969543,330.652893,3119231
31/08/2018,396.969543,411.855896,394.488464,411.855896,343.052429,9801860
03/09/2018,411.855896,424.2612,404.41272,424.2612,353.385284,9838941
04/09/2018,426.742249,434.185425,416.818024,421.780121,351.318695,7539923
05/09/2018,421.780121,421.780121,396.969543,406.893768,338.91922,35086420
06/09/2018,406.893768,421.780121,396.969543,414.336945,345.118927,10292376
07/09/2018,421.780121,421.780121,416.818024,419.299072,349.252075,2648062
10/09/2018,419.299072,421.780121,406.893768,409.374817,340.985779,1383884
11/09/2018,409.374817,409.374817,409.374817,409.374817,340.985779,0
12/09/2018,414.336945,421.780121,411.855896,421.780121,351.318695,8191661
13/09/2018,421.780121,426.742249,416.818024,416.818024,347.185547,7314415
14/09/2018,421.780121,424.2612,416.818024,421.780121,351.318695,7304137
17/09/2018,421.780121,421.780121,406.893768,409.374817,340.985779,823438
18/09/2018,416.818024,416.818024,411.855896,416.818024,347.185547,1819182
19/09/2018,416.818024,421.780121,411.855896,421.780121,351.318695,10712560
20/09/2018,421.780121,424.2612,416.818024,419.299072,349.252075,2242791
21/09/2018,421.780121,424.2612,416.818024,419.299072,349.252075,11669409
24/09/2018,419.299072,424.2612,419.299072,421.780121,351.318695,10518892
25/09/2018,424.2612,424.2612,419.299072,421.780121,351.318695,5033736
26/09/2018,424.2612,424.2612,421.780121,424.2612,353.385284,631383
27/09/2018,424.2612,424.2612,419.299072,424.2612,353.385284,2996098
28/09/2018,421.780121,424.2612,416.818024,416.818024,347.185547,11851186
01/10/2018,416.818024,424.2612,414.336945,421.780121,351.318695,6546799
02/10/2018,421.780121,426.742249,419.299072,424.2612,353.385284,14288854
03/10/2018,424.2612,424.2612,411.855896,414.336945,345.118927,3025320
04/10/2018,421.780121,421.780121,401.931641,404.41272,336.8526,10683741
05/10/2018,401.931641,406.893768,399.450592,401.931641,334.786041,2821173
08/10/2018,404.41272,414.336945,396.969543,396.969543,330.652893,7321267
09/10/2018,396.969543,401.931641,396.969543,399.450592,332.719452,586846
10/10/2018,399.450592,401.931641,396.969543,396.969543,330.652893,939719
11/10/2018,396.969543,396.969543,387.045288,394.488464,328.586304,3351390
12/10/2018,394.488464,401.931641,389.526367,401.931641,334.786041,4347940
15/10/2018,401.931641,404.41272,394.488464,394.488464,328.586304,830894
16/10/2018,394.488464,396.969543,392.007416,392.007416,326.519714,537068
17/10/2018,392.007416,404.41272,392.007416,404.41272,336.8526,4472887
18/10/2018,404.41272,406.893768,399.450592,406.893768,338.91922,2496110
19/10/2018,406.893768,406.893768,394.488464,396.969543,330.652893,11656310
22/10/2018,399.450592,399.450592,396.969543,396.969543,330.652893,463108
23/10/2018,396.969543,406.893768,394.488464,404.41272,336.8526,1480617
24/10/2018,406.893768,411.855896,394.488464,399.450592,332.719452,5716509
25/10/2018,399.450592,404.41272,396.969543,399.450592,332.719452,3612972
26/10/2018,401.931641,404.41272,396.969543,396.969543,330.652893,1799231
29/10/2018,399.450592,401.931641,396.969543,399.450592,332.719452,2340733
30/10/2018,399.450592,401.931641,394.488464,401.931641,334.786041,4714114
31/10/2018,401.931641,406.893768,396.969543,396.969543,330.652893,4163342
01/11/2018,396.969543,406.893768,396.969543,396.969543,330.652893,4282242
02/11/2018,396.969543,406.893768,396.969543,406.893768,345.395386,2710938
05/11/2018,406.893768,406.893768,401.931641,401.931641,341.183228,2186565
06/11/2018,404.41272,404.41272,396.969543,399.450592,339.077148,1421570
07/11/2018,399.450592,401.931641,399.450592,399.450592,339.077148,302491
08/11/2018,401.931641,404.41272,399.450592,399.450592,339.077148,1577753
09/11/2018,404.41272,404.41272,392.007416,394.488464,334.865021,12339485
12/11/2018,394.488464,399.450592,392.007416,394.488464,334.865021,1920953
13/11/2018,396.969543,399.450592,392.007416,399.450592,339.077148,591884
14/11/2018,396.969543,399.450592,392.007416,396.969543,336.9711,817594
15/11/2018,396.969543,399.450592,394.488464,396.969543,336.9711,813160
16/11/2018,396.969543,399.450592,394.488464,396.969543,336.9711,1726077
19/11/2018,396.969543,401.931641,394.488464,399.450592,339.077148,1107792
20/11/2018,399.450592,399.450592,399.450592,399.450592,339.077148,0
21/11/2018,396.969543,404.41272,396.969543,401.931641,341.183228,1199890
22/11/2018,401.931641,401.931641,394.488464,396.969543,336.9711,1262766
23/11/2018,396.969543,399.450592,396.969543,396.969543,336.9711,450210
26/11/2018,396.969543,396.969543,394.488464,396.969543,336.9711,4363458
27/11/2018,396.969543,399.450592,396.969543,396.969543,336.9711,15028458
